l_dist_mm,r_dist_mm,timestamp
-47463,-46362,477.216
-47463,-46362,477.296
-47463,-46362,477.375
-47463,-46362,477.454
-47463,-46362,477.533
-47463,-46362,477.612
-47463,-46362,477.692
-47463,-46362,477.770
-47463,-46362,477.850
-47463,-46362,477.929
-47463,-46362,478.008
-47463,-46362,478.087
-47463,-46362,478.166
-47463,-46362,478.246
-47463,-46362,478.325
-47463,-46362,478.404
-47463,-46362,478.483
-47463,-46362,478.562
-47463,-46362,478.641
-47463,-46362,478.721
-47463,-46362,478.800
-47463,-46362,478.879
-47463,-46362,478.958
-47463,-46362,479.037
-47463,-46362,479.117
-47463,-46362,479.196
-47463,-46362,479.277
-47462,-46360,479.366
-47457,-46355,479.458
-47449,-46345,479.558
-47436,-46333,479.658
-47421,-46318,479.758
-47405,-46301,479.858
-47387,-46284,479.958
-47369,-46266,480.058
-47351,-46248,480.158
-47334,-46229,480.258
-47315,-46209,480.358
-47296,-46189,480.458
-47276,-46169,480.558
-47256,-46149,480.658
-47235,-46129,480.758
-47215,-46108,480.858
-47195,-46088,480.958
-47175,-46068,481.058
-47155,-46049,481.158
-47136,-46029,481.258
-47116,-46009,481.358
-47096,-45990,481.458
-47076,-45970,481.558
-47061,-45956,481.658
-47050,-45945,481.752
-47043,-45939,481.842
-47038,-45934,481.931
-47035,-45932,482.020
-47033,-45930,482.110
-47032,-45930,482.200
-47031,-45930,482.289
-47031,-45930,482.375
-47031,-45930,482.454
-47030,-45930,482.533
-47029,-45930,482.612
-47029,-45930,482.691
-47029,-45930,482.770
-47029,-45930,482.850
-47029,-45930,482.929
-47029,-45930,483.008
-47029,-45930,483.087
-47029,-45930,483.166
-47029,-45930,483.245
-47029,-45930,483.325
-47029,-45930,483.404
-47029,-45930,483.483
-47029,-45930,483.562
-47029,-45930,483.641
-47029,-45930,483.721
-47029,-45930,483.800
-47029,-45930,483.879
-47029,-45930,483.958
-47029,-45930,484.037
-47029,-45930,484.117
-47029,-45930,484.195
-47029,-45930,484.275
-47029,-45930,484.354
-47029,-45930,484.433
-47029,-45930,484.512
-47029,-45930,484.591
-47029,-45930,484.671
-47029,-45930,484.750
-47029,-45930,484.829
-47029,-45930,484.908
-47029,-45930,484.987
-47029,-45930,485.066
-47029,-45930,485.145
-47029,-45930,485.225
-47029,-45930,485.304
-47029,-45930,485.383
-47029,-45930,485.462
-47029,-45930,485.542
-47030,-45931,485.641
-47035,-45934,485.741
-47045,-45944,485.852
-47059,-45958,485.962
-47075,-45974,486.073
-47093,-45992,486.183
-47112,-46011,486.294
-47132,-46031,486.404
-47153,-46052,486.514
-47174,-46073,486.625
-47190,-46088,486.735
-47201,-46099,486.837
-47208,-46106,486.937
-47213,-46110,487.037
-47216,-46113,487.137
-47219,-46115,487.237
-47220,-46115,487.337
-47222,-46115,487.437
-47222,-46115,487.531
-47222,-46115,487.621
-47222,-46115,487.710
-47222,-46115,487.800
-47223,-46115,487.889
-47224,-46117,487.979
-47224,-46117,488.068
-47224,-46117,488.154
-47224,-46117,488.233
-47224,-46117,488.312
-47224,-46117,488.391
-47224,-46117,488.470
-47224,-46117,488.549
-47224,-46117,488.629
-47224,-46117,488.709
-47224,-46117,488.804
-47227,-46115,488.899
-47232,-46112,488.993
-47238,-46107,489.088
-47244,-46102,489.183
-47252,-46095,489.278
-47260,-46087,489.373
-47268,-46079,489.468
-47277,-46070,489.562
-47285,-46061,489.657
-47295,-46052,489.752
-47304,-46042,489.847
-47314,-46033,489.941
-47323,-46023,490.036
-47332,-46014,490.131
-47342,-46005,490.226
-47351,-45995,490.320
-47361,-45986,490.415
-47370,-45977,490.510
-47380,-45967,490.605
-47389,-45958,490.700
-47399,-45949,490.795
-47409,-45939,490.889
-47418,-45929,490.984
-47428,-45920,491.079
-47437,-45910,491.174
-47447,-45901,491.268
-47456,-45892,491.363
-47465,-45883,491.458
-47474,-45874,491.553
-47483,-45865,491.648
-47493,-45856,491.742
-47502,-45846,491.837
-47511,-45837,491.932
-47520,-45828,492.027
-47528,-45818,492.122
-47537,-45809,492.216
-47545,-45800,492.311
-47554,-45791,492.406
-47563,-45781,492.501
-47573,-45772,492.595
-47583,-45763,492.690
-47590,-45756,492.785
-47595,-45752,492.880
-47599,-45749,492.974
-47601,-45747,493.080
-47603,-45745,493.164
-47604,-45744,493.259
-47604,-45744,493.345
-47604,-45744,493.430
-47605,-45744,493.514
-47605,-45744,493.599
-47605,-45744,493.683
-47605,-45744,493.767
-47605,-45744,493.852
-47605,-45744,493.933
-47605,-45744,494.012
-47605,-45744,494.091
-47605,-45744,494.170
-47605,-45744,494.250
-47605,-45744,494.329
-47605,-45744,494.408
-47605,-45744,494.487
-47605,-45744,494.566
-47605,-45744,494.645
-47605,-45744,494.725
-47605,-45744,494.804
-47605,-45744,494.883
-47605,-45744,494.962
-47605,-45744,495.041
-47605,-45744,495.120
-47605,-45744,495.199
-47605,-45744,495.283
-47608,-45746,495.383
-47615,-45752,495.485
-47627,-45761,495.595
-47643,-45775,495.706
-47661,-45791,495.816
-47681,-45809,495.927
-47701,-45828,496.037
-47722,-45848,496.147
-47744,-45869,496.258
-47765,-45891,496.368
-47786,-45912,496.479
-47807,-45933,496.589
-47829,-45955,496.699
-47851,-45977,496.810
-47872,-45999,496.920
-47894,-46021,497.031
-47915,-46043,497.141
-47936,-46066,497.251
-47955,-46091,497.362
-47971,-46118,497.472
-47986,-46148,497.583
-48000,-46178,497.693
-48013,-46208,497.804
-48025,-46240,497.914
-48037,-46272,498.024
-48048,-46304,498.135
-48060,-46336,498.245
-48071,-46369,498.356
-48082,-46402,498.466
-48094,-46435,498.576
-48105,-46467,498.687
-48118,-46497,498.797
-48134,-46524,498.908
-48151,-46550,499.018
-48170,-46574,499.129
-48190,-46597,499.239
-48211,-46621,499.350
-48232,-46644,499.460
-48254,-46667,499.571
-48274,-46689,499.681
-48296,-46711,499.791
-48318,-46732,499.902
-48340,-46754,500.012
-48362,-46775,500.123
-48383,-46797,500.233
-48405,-46819,500.343
-48427,-46841,500.454
-48449,-46863,500.564
-48471,-46884,500.675
-48493,-46906,500.785
-48515,-46928,500.895
-48538,-46952,501.006
-48568,-46982,501.116
-48601,-47015,501.227
-48638,-47053,501.337
-48677,-47091,501.447
-48716,-47132,501.558
-48757,-47173,501.668
-48799,-47215,501.779
-48841,-47259,501.889
-48884,-47302,502.000
-48927,-47345,502.110
-48971,-47388,502.220
-49014,-47431,502.331
-49058,-47474,502.441
-49101,-47518,502.552
-49144,-47561,502.662
-49188,-47604,502.772
-49231,-47648,502.883
-49275,-47691,502.993
-49318,-47735,503.103
-49362,-47779,503.214
-49406,-47823,503.324
-49449,-47866,503.435
-49492,-47910,503.545
-49535,-47953,503.655
-49579,-47997,503.766
-49623,-48041,503.876
-49673,-48092,503.987
-49727,-48146,504.097
-49785,-48205,504.208
-49846,-48264,504.318
-49907,-48326,504.429
-49971,-48389,504.539
-50036,-48453,504.650
-50100,-48519,504.760
-50166,-48584,504.870
-50232,-48650,504.981
-50297,-48714,505.091
-50363,-48781,505.202
-50428,-48847,505.312
-50493,-48913,505.422
-50560,-48979,505.533
-50625,-49044,505.643
-50691,-49110,505.754
-50757,-49174,505.864
-50821,-49239,505.974
-50887,-49305,506.085
-50953,-49371,506.195
-51018,-49437,506.305
-51083,-49503,506.416
-51149,-49568,506.526
-51214,-49633,506.637
-51279,-49699,506.747
-51345,-49764,506.858
-51411,-49829,506.968
-51476,-49894,507.078
-51542,-49960,507.189
-51606,-50024,507.299
-51671,-50090,507.410
-51738,-50156,507.520
-51803,-50221,507.631
-51870,-50287,507.741
-51935,-50353,507.852
-52000,-50418,507.962
-52065,-50484,508.072
-52122,-50541,508.183
-52165,-50582,508.293
-52195,-50612,508.404
-52214,-50630,508.514
-52227,-50643,508.625
-52236,-50651,508.726
-52242,-50656,508.826
-52246,-50660,508.926
-52249,-50662,509.026
-52250,-50662,509.127
-52251,-50662,509.227
-52251,-50662,509.326
-52251,-50662,509.420
-52251,-50662,509.510
-52251,-50662,509.599
-52251,-50662,509.689
-52251,-50662,509.779
-52251,-50662,509.868
-52251,-50662,509.957
-52251,-50662,510.043
-52251,-50662,510.122
-52251,-50662,510.201
-52251,-50662,510.281
-52251,-50662,510.360
-52251,-50662,510.439
-52251,-50662,510.518
-52251,-50662,510.597
-52251,-50662,510.677
-52251,-50662,510.755
-52251,-50662,510.835
-52251,-50662,510.914
-52251,-50662,510.993
-52251,-50662,511.072
-52251,-50662,511.151
-52251,-50662,511.231
-52251,-50662,511.310
-52251,-50662,511.389
-52251,-50662,511.468
-52251,-50662,511.548
-52251,-50662,511.626
-52251,-50662,511.706
-52251,-50662,511.785
-52251,-50662,511.864
-52251,-50662,511.943
-52251,-50662,512.022
-52251,-50662,512.102
-52251,-50662,512.180
-52251,-50662,512.260
-52251,-50662,512.339
-52251,-50662,512.418
-52251,-50662,512.497
-52251,-50662,512.576
-52251,-50662,512.656
-52251,-50662,512.735
-52251,-50662,512.814
-52251,-50662,512.893
-52251,-50662,512.972
-52251,-50662,513.051
-52251,-50662,513.131
-52251,-50662,513.210
-52251,-50662,513.289
-52251,-50662,513.368
-52251,-50662,513.447
-52251,-50662,513.526
-52251,-50662,513.605
-52251,-50662,513.685
-52251,-50662,513.764
-52251,-50662,513.843
-52251,-50662,513.922
-52251,-50662,514.001
-52251,-50662,514.081
-52251,-50662,514.160
-52251,-50662,514.239
-52251,-50662,514.318
-52251,-50662,514.397
-52251,-50662,514.476
-52251,-50662,514.556
-52251,-50662,514.635
-52251,-50662,514.714
-52251,-50662,514.793
-52251,-50662,514.872
-52251,-50662,514.951
-52251,-50662,515.031
-52251,-50662,515.110
-52251,-50662,515.189
-52251,-50662,515.268
-52251,-50662,515.347
-52251,-50662,515.426
-52251,-50662,515.506
-52251,-50662,515.585
-52251,-50662,515.664
-52251,-50662,515.743
-52251,-50662,515.831
-52251,-50662,515.931
-52251,-50662,516.032
-52251,-50662,516.132
-52251,-50662,516.233
-52251,-50662,516.333
-52251,-50662,516.434
-52251,-50662,516.534
-52251,-50662,516.634
-52251,-50662,516.735
-52251,-50662,516.836
-52251,-50662,516.936
-52251,-50662,517.037
-52251,-50662,517.137
-52251,-50662,517.238
-52251,-50662,517.338
-52251,-50662,517.439
-52251,-50662,517.539
-52251,-50662,517.640
-52251,-50662,517.741
-52251,-50662,517.841
-52251,-50662,517.941
-52251,-50662,518.042
-52251,-50662,518.143
-52251,-50662,518.243
-52251,-50662,518.344
-52251,-50662,518.445
-52251,-50662,518.545
-52251,-50662,518.645
-52251,-50662,518.746
-52251,-50662,518.846
-52251,-50662,518.947
-52251,-50662,519.048
-52251,-50662,519.148
-52251,-50662,519.248
-52251,-50662,519.349
-52251,-50662,519.450
-52251,-50662,519.550
-52251,-50662,519.651
-52251,-50662,519.751
-52251,-50662,519.852
-52251,-50662,519.952
-52251,-50662,520.053
-52251,-50662,520.153
-52251,-50662,520.254
-52251,-50662,520.355
-52251,-50662,520.455
-52251,-50662,520.556
-52251,-50662,520.656
-52251,-50662,520.757
-52251,-50662,520.857
-52251,-50662,520.958
-52251,-50662,521.058
-52251,-50662,521.159
-52251,-50662,521.260
-52251,-50662,521.360
-52251,-50662,521.460
-52251,-50662,521.561
-52251,-50662,521.662
-52251,-50662,521.762
-52251,-50662,521.863
-52251,-50662,521.963
-52251,-50662,522.064
-52251,-50662,522.164
-52251,-50662,522.265
-52251,-50662,522.365
-52251,-50662,522.466
-52251,-50662,522.567
-52251,-50662,522.667
-52251,-50662,522.767
-52251,-50662,522.868
-52251,-50662,522.969
-52251,-50662,523.069
-52251,-50662,523.170
-52251,-50662,523.270
-52251,-50662,524.007
-52251,-50662,524.007
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.008
-52251,-50662,524.009
-52251,-50662,524.009
-52251,-50662,524.009
-52251,-50662,524.009
-52251,-50662,524.075
-52251,-50662,524.175
-52251,-50662,524.276
-52251,-50662,524.376
-52251,-50662,524.477
-52251,-50662,524.577
-52251,-50662,524.678
-52251,-50662,524.779
-52251,-50662,524.881
-52251,-50662,524.981
-52251,-50662,525.082
-52251,-50662,525.182
-52251,-50662,525.283
-52251,-50662,525.384
-52251,-50662,525.484
-52251,-50662,525.584
-52251,-50662,525.685
-52251,-50662,525.786
-52251,-50662,525.886
-52251,-50662,525.987
-52251,-50662,526.088
-52251,-50662,526.188
-52251,-50662,526.288
-52251,-50662,526.389
-52251,-50662,526.489
-52251,-50662,526.590
-52251,-50662,526.691
-52251,-50662,526.791
-52251,-50662,526.891
-52251,-50662,526.992
-52251,-50662,527.093
-52251,-50662,527.193
-52251,-50662,527.294
-52251,-50662,527.394
-52251,-50662,527.495
-52251,-50662,527.595
-52251,-50662,527.696
-52251,-50662,527.796
-52251,-50662,527.897
-52251,-50662,527.998
-52251,-50662,528.098
-52251,-50662,528.199
-52251,-50662,528.299
-52251,-50662,529.592
-52251,-50662,529.592
-52251,-50662,529.592
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.593
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.594
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.595
-52251,-50662,529.606
-52251,-50662,529.706
-52251,-50662,529.807
-52251,-50662,529.907
-52251,-50662,530.008
-52251,-50662,530.109
-52251,-50662,530.209
-52251,-50662,530.310
-52251,-50662,530.410
-52251,-50662,530.511
-52251,-50662,530.612
-52251,-50662,530.712
-52251,-50662,530.813
-52251,-50662,530.913
-52251,-50662,531.014
-52251,-50662,531.114
-52251,-50662,531.215
-52251,-50662,531.315
-52251,-50662,531.416
-52251,-50662,531.517
-52251,-50662,531.617
-52251,-50662,531.718
-52251,-50662,531.818
-52251,-50662,531.919
-52251,-50662,532.019
-52251,-50662,532.120
-52251,-50662,532.220
-52251,-50662,532.321
-52251,-50662,532.421
-52251,-50662,532.522
-52251,-50662,532.622
-52251,-50662,532.723
-52251,-50662,532.824
-52251,-50662,532.924
-52251,-50662,533.025
-52251,-50662,533.125
-52251,-50662,533.226
-52251,-50662,533.326
-52251,-50662,533.427
-52251,-50662,533.527
-52251,-50662,533.627
-52251,-50662,533.728
-52251,-50662,533.829
-52251,-50662,533.929
-52251,-50662,534.030
-52251,-50662,534.131
-52251,-50662,534.231
-52251,-50662,534.332
-52251,-50662,534.432
-52251,-50662,534.533
-52251,-50662,534.633
-52251,-50662,534.734
-52251,-50662,534.834
-52251,-50662,534.935
-52251,-50662,535.035
-52251,-50662,535.135
-52251,-50662,535.236
-52251,-50662,535.336
-52251,-50662,535.437
-52251,-50662,535.538
-52251,-50662,535.638
-52251,-50662,535.738
-52251,-50662,535.839
-52251,-50662,535.940
-52251,-50662,536.040
-52251,-50662,536.141
-52251,-50662,536.241
-52251,-50662,536.342
-52251,-50662,536.443
-52251,-50662,536.543
-52251,-50662,536.643
-52251,-50662,536.744
-52251,-50662,536.845
-52251,-50662,536.945
-52251,-50662,537.046
-52251,-50662,537.146
-52251,-50662,537.247
-52251,-50662,537.347
-52251,-50662,537.448
-52251,-50662,537.548
-52251,-50662,537.649
-52251,-50662,537.750
-52251,-50662,537.850
-52251,-50662,537.950
-52251,-50662,538.051
-52251,-50662,538.151
-52251,-50662,538.252
-52251,-50662,538.353
-52251,-50662,538.453
-52251,-50662,538.554
-52251,-50662,538.654
-52251,-50662,538.754
-52251,-50662,538.855
-52251,-50662,538.955
-52251,-50662,539.056
-52251,-50662,539.156
-52251,-50662,539.257
-52251,-50662,539.358
-52251,-50662,539.458
-52251,-50662,539.559
-52251,-50662,539.660
-52251,-50662,539.761
-52251,-50662,539.862
-52251,-50662,539.962
-52251,-50662,540.062
-52251,-50662,540.163
-52251,-50662,540.264
-52251,-50662,540.364
-52251,-50662,540.465
-52251,-50662,540.565
-52251,-50662,540.665
-52251,-50662,540.766
-52251,-50662,540.867
-52251,-50662,540.967
-52251,-50662,541.068
-52251,-50662,541.168
-52251,-50662,541.269
-52251,-50662,541.369
-52251,-50662,541.469
-52251,-50662,541.570
-52251,-50662,541.670
-52251,-50662,541.771
-52251,-50662,541.872
-52251,-50662,541.972
-52251,-50662,542.072
-52251,-50662,542.173
-52251,-50662,542.274
-52251,-50662,542.374
-52251,-50662,542.475
-52251,-50662,542.575
-52251,-50662,542.679
-52253,-50661,542.780
-52257,-50659,542.880
-52263,-50656,542.981
-52269,-50652,543.082
-52278,-50645,543.182
-52287,-50638,543.282
-52296,-50630,543.383
-52306,-50621,543.483
-52314,-50612,543.584
-52323,-50602,543.685
-52332,-50592,543.785
-52341,-50582,543.886
-52351,-50572,543.987
-52362,-50561,544.087
-52373,-50551,544.187
-52383,-50541,544.288
-52392,-50533,544.389
-52397,-50528,544.489
-52401,-50524,544.590
-52403,-50522,544.690
-52405,-50521,544.790
-52406,-50519,544.891
-52407,-50519,544.990
-52407,-50519,545.090
-52407,-50519,545.191
-52407,-50519,545.291
-52407,-50519,545.392
-52407,-50519,545.492
-52407,-50519,545.593
-52407,-50519,545.693
-52407,-50518,545.796
-52411,-50514,545.897
-52416,-50509,545.997
-52422,-50502,546.098
-52430,-50494,546.198
-52439,-50485,546.299
-52448,-50476,546.399
-52457,-50467,546.500
-52466,-50458,546.601
-52474,-50451,546.701
-52478,-50446,546.801
-52482,-50443,546.902
-52484,-50441,547.003
-52486,-50439,547.103
-52487,-50437,547.204
-52487,-50437,547.302
-52490,-50438,547.406
-52497,-50443,547.506
-52509,-50453,547.616
-52525,-50464,547.726
-52542,-50480,547.837
-52560,-50497,547.947
-52580,-50516,548.058
-52601,-50536,548.168
-52621,-50556,548.278
-52643,-50577,548.389
-52664,-50598,548.499
-52686,-50620,548.610
-52707,-50641,548.720
-52728,-50663,548.831
-52750,-50685,548.941
-52772,-50707,549.052
-52793,-50729,549.162
-52815,-50750,549.272
-52837,-50773,549.383
-52858,-50795,549.493
-52880,-50817,549.604
-52903,-50839,549.714
-52924,-50861,549.824
-52945,-50883,549.935
-52967,-50905,550.045
-52989,-50927,550.156
-53011,-50949,550.266
-53033,-50971,550.376
-53056,-50993,550.487
-53077,-51014,550.597
-53099,-51036,550.708
-53120,-51057,550.818
-53140,-51079,550.928
-53161,-51101,551.039
-53184,-51122,551.149
-53206,-51144,551.260
-53228,-51166,551.370
-53251,-51188,551.480
-53274,-51211,551.591
-53295,-51233,551.701
-53317,-51254,551.812
-53339,-51276,551.922
-53361,-51298,552.033
-53382,-51319,552.143
-53404,-51340,552.254
-53426,-51362,552.364
-53447,-51384,552.474
-53469,-51405,552.585
-53490,-51427,552.695
-53512,-51449,552.806
-53534,-51471,552.916
-53556,-51492,553.027
-53577,-51514,553.137
-53599,-51535,553.247
-53621,-51557,553.358
-53643,-51579,553.468
-53665,-51601,553.579
-53687,-51623,553.689
-53709,-51645,553.799
-53730,-51667,553.910
-53752,-51689,554.020
-53773,-51710,554.130
-53796,-51732,554.241
-53817,-51754,554.351
-53839,-51776,554.462
-53861,-51798,554.572
-53880,-51820,554.682
-53899,-51840,554.793
-53920,-51860,554.903
-53943,-51881,555.014
-53967,-51903,555.124
-53991,-51926,555.235
-54014,-51948,555.345
-54036,-51971,555.456
-54059,-51994,555.566
-54081,-52018,555.676
-54102,-52040,555.787
-54124,-52062,555.897
-54145,-52084,556.008
-54166,-52105,556.118
-54188,-52126,556.229
-54210,-52148,556.339
-54232,-52169,556.449
-54251,-52188,556.560
-54271,-52208,556.670
-54293,-52229,556.781
-54316,-52253,556.891
-54340,-52277,557.001
-54363,-52300,557.112
-54384,-52322,557.222
-54406,-52344,557.332
-54428,-52365,557.443
-54449,-52387,557.553
-54471,-52408,557.664
-54493,-52430,557.774
-54516,-52452,557.885
-54538,-52475,557.995
-54559,-52497,558.105
-54580,-52518,558.216
-54601,-52540,558.326
-54623,-52562,558.437
-54644,-52583,558.547
-54666,-52604,558.658
-54683,-52621,558.768
-54694,-52632,558.872
-54702,-52639,558.972
-54706,-52644,559.072
-54709,-52646,559.172
-54711,-52648,559.272
-54713,-52649,559.372
-54715,-52649,559.472
-54715,-52651,559.568
-54716,-52651,559.658
-54716,-52651,559.747
-54717,-52651,559.837
-54717,-52651,559.927
-54717,-52651,560.016
-54717,-52651,560.105
-54717,-52651,560.193
-54717,-52651,560.272
-54717,-52651,560.351
-54717,-52651,560.431
-54717,-52651,560.509
-54717,-52651,560.589
-54717,-52651,560.668
-54717,-52651,560.747
-54717,-52651,560.826
-54717,-52651,560.905
-54717,-52651,560.985
-54717,-52651,561.064
-54717,-52651,561.143
-54717,-52651,561.222
-54717,-52651,561.301
-54717,-52651,561.381
-54717,-52651,561.459
-54717,-52651,561.539
-54717,-52651,561.618
-54717,-52651,561.697
-54717,-52651,561.776
-54717,-52651,561.855
-54717,-52651,561.935
-54717,-52651,562.018
-54715,-52649,562.108
-54710,-52642,562.201
-54701,-52632,562.301
-54688,-52619,562.402
-54672,-52603,562.502
-54656,-52587,562.601
-54638,-52569,562.701
-54621,-52551,562.801
-54603,-52532,562.901
-54583,-52513,563.001
-54565,-52494,563.101
-54545,-52474,563.202
-54526,-52456,563.301
-54506,-52440,563.401
-54487,-52421,563.501
-54466,-52401,563.601
-54445,-52379,563.701
-54423,-52359,563.801
-54403,-52338,563.901
-54383,-52318,564.001
-54363,-52297,564.101
-54343,-52277,564.201
-54323,-52258,564.301
-54305,-52238,564.401
-54286,-52219,564.501
-54267,-52200,564.601
-54247,-52179,564.701
-54227,-52159,564.801
-54207,-52139,564.901
-54188,-52119,565.001
-54167,-52098,565.101
-54145,-52077,565.201
-54125,-52055,565.301
-54106,-52036,565.401
-54089,-52017,565.501
-54069,-51998,565.601
-54051,-51980,565.701
-54032,-51961,565.802
-54012,-51942,565.901
-53991,-51921,566.001
-53971,-51901,566.101
-53950,-51881,566.201
-53931,-51860,566.301
-53907,-51838,566.401
-53885,-51818,566.501
-53864,-51799,566.602
-53846,-51780,566.701
-53828,-51760,566.801
-53810,-51741,566.901
-53791,-51722,567.001
-53772,-51702,567.101
-53753,-51682,567.201
-53733,-51662,567.301
-53713,-51643,567.402
-53694,-51623,567.502
-53675,-51604,567.601
-53655,-51585,567.701
-53635,-51565,567.801
-53615,-51545,567.901
-53595,-51525,568.001
-53575,-51506,568.101
-53556,-51486,568.201
-53536,-51466,568.302
-53517,-51446,568.401
-53497,-51427,568.501
-53477,-51407,568.601
-53457,-51387,568.701
-53437,-51367,568.801
-53418,-51348,568.901
-53399,-51328,569.001
-53379,-51309,569.101
-53359,-51289,569.202
-53339,-51268,569.301
-53319,-51249,569.401
-53300,-51229,569.501
-53280,-51209,569.601
-53260,-51189,569.701
-53240,-51170,569.801
-53220,-51150,569.901
-53200,-51130,570.001
-53181,-51110,570.101
-53162,-51091,570.202
-53143,-51071,570.301
-53124,-51052,570.401
-53104,-51032,570.501
-53084,-51012,570.601
-53064,-50992,570.701
-53044,-50973,570.801
-53024,-50953,570.901
-53004,-50933,571.002
-52984,-50913,571.101
-52965,-50893,571.201
-52945,-50874,571.301
-52925,-50854,571.401
-52905,-50834,571.501
-52886,-50815,571.601
-52866,-50795,571.701
-52846,-50776,571.802
-52826,-50756,571.902
-52807,-50736,572.001
-52787,-50716,572.101
-52767,-50696,572.201
-52747,-50676,572.301
-52727,-50657,572.401
-52707,-50637,572.501
-52687,-50617,572.601
-52668,-50597,572.701
-52648,-50578,572.801
-52629,-50558,572.901
-52609,-50538,573.001
-52589,-50518,573.101
-52570,-50499,573.201
-52549,-50479,573.301
-52530,-50458,573.402
-52510,-50439,573.501
-52490,-50419,573.601
-52470,-50399,573.701
-52450,-50379,573.801
-52431,-50359,573.901
-52411,-50340,574.001
-52392,-50320,574.101
-52372,-50300,574.201
-52352,-50280,574.301
-52333,-50261,574.401
-52314,-50241,574.501
-52295,-50222,574.601
-52275,-50202,574.701
-52255,-50182,574.801
-52235,-50163,574.901
-52215,-50143,575.001
-52196,-50123,575.101
-52175,-50103,575.201
-52155,-50084,575.301
-52136,-50064,575.401
-52116,-50045,575.501
-52096,-50025,575.601
-52077,-50005,575.701
-52057,-49986,575.801
-52037,-49966,575.901
-52017,-49946,576.001
-51997,-49926,576.101
-51977,-49906,576.201
-51957,-49887,576.301
-51937,-49867,576.401
-51918,-49847,576.501
-51898,-49827,576.601
-51879,-49808,576.701
-51859,-49788,576.801
-51839,-49768,576.901
-51820,-49749,577.001
-51803,-49732,577.101
-51791,-49722,577.197
-51784,-49714,577.287
-51778,-49709,577.376
-51775,-49705,577.466
-51773,-49703,577.556
-51771,-49702,577.645
-51771,-49701,577.735
-51769,-49701,577.822
-51769,-49701,577.901
-51769,-49701,577.980
-51769,-49701,578.060
-51769,-49701,578.138
-51769,-49701,578.218
-51769,-49701,578.297
-51769,-49701,578.381
-51771,-49703,578.481
-51776,-49708,578.582
-51787,-49719,578.693
-51801,-49734,578.803
-51817,-49751,578.914
-51835,-49770,579.024
-51854,-49789,579.135
-51873,-49810,579.245
-51893,-49830,579.356
-51914,-49851,579.466
-51935,-49872,579.576
-51957,-49892,579.687
-51979,-49913,579.797
-52002,-49934,579.908
-52024,-49956,580.018
-52046,-49978,580.128
-52069,-49999,580.239
-52090,-50022,580.349
-52112,-50044,580.460
-52134,-50066,580.570
-52155,-50088,580.680
-52177,-50111,580.791
-52199,-50132,580.901
-52221,-50154,581.011
-52243,-50176,581.122
-52265,-50198,581.232
-52287,-50220,581.343
-52308,-50242,581.453
-52329,-50264,581.564
-52350,-50286,581.674
-52373,-50308,581.785
-52394,-50329,581.895
-52417,-50351,582.005
-52439,-50373,582.116
-52461,-50395,582.227
-52483,-50416,582.337
-52505,-50438,582.447
-52527,-50460,582.558
-52549,-50482,582.668
-52571,-50504,582.778
-52592,-50525,582.889
-52613,-50547,582.999
-52635,-50568,583.109
-52657,-50589,583.220
-52679,-50611,583.330
-52701,-50633,583.441
-52722,-50654,583.551
-52744,-50676,583.662
-52766,-50699,583.773
-52787,-50720,583.883
-52809,-50742,583.993
-52831,-50764,584.104
-52853,-50786,584.214
-52875,-50807,584.324
-52896,-50830,584.435
-52919,-50852,584.545
-52941,-50874,584.655
-52962,-50896,584.766
-52983,-50917,584.876
-53006,-50939,584.987
-53028,-50961,585.097
-53050,-50983,585.207
-53072,-51005,585.318
-53094,-51026,585.428
-53115,-51048,585.539
-53136,-51070,585.649
-53157,-51091,585.760
-53179,-51113,585.870
-53201,-51135,585.980
-53223,-51157,586.091
-53246,-51179,586.202
-53267,-51201,586.312
-53290,-51223,586.422
-53312,-51245,586.533
-53333,-51267,586.643
-53355,-51288,586.753
-53377,-51310,586.864
-53398,-51331,586.974
-53419,-51352,587.084
-53441,-51374,587.195
-53464,-51395,587.305
-53485,-51417,587.416
-53506,-51439,587.526
-53529,-51461,587.637
-53551,-51483,587.747
-53572,-51505,587.858
-53593,-51526,587.968
-53616,-51547,588.078
-53637,-51569,588.189
-53659,-51592,588.299
-53681,-51614,588.410
-53703,-51636,588.520
-53725,-51658,588.631
-53747,-51680,588.741
-53769,-51701,588.851
-53790,-51723,588.962
-53812,-51745,589.072
-53834,-51766,589.182
-53856,-51788,589.293
-53877,-51811,589.403
-53896,-51832,589.514
-53916,-51854,589.624
-53937,-51874,589.734
-53960,-51894,589.845
-53983,-51915,589.955
-54006,-51937,590.066
-54030,-51960,590.176
-54053,-51984,590.287
-54076,-52007,590.397
-54098,-52030,590.508
-54119,-52052,590.618
