gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,tacc,timestamp
343127.200111,2055,3,7,34.592279,-112.433303,1581.986000,0.100000,-0.110000,-0.510000,14.490000,12.209000,13.320000,0.744000,0.000000,1559171909.332642
343127.400112,2055,3,7,34.592279,-112.433303,1581.931000,0.100000,-0.020000,-0.620000,14.460000,12.184000,13.296000,0.744000,0.000000,1559171909.531887
343127.600113,2055,3,7,34.592280,-112.433302,1581.982000,0.230000,0.130000,-0.770000,14.430000,12.159000,13.269000,0.744000,0.000000,1559171909.732189
343127.800113,2055,3,7,34.592280,-112.433302,1581.912000,0.090000,-0.210000,-0.570000,14.430000,12.159000,13.248000,0.712000,0.000000,1559171909.932520
343128.000114,2055,3,7,34.592280,-112.433302,1581.924000,0.070000,0.010000,-0.650000,14.400000,12.133000,13.227000,0.736000,0.000000,1559171910.137160
343128.200115,2055,3,7,34.592280,-112.433301,1581.823000,0.120000,-0.080000,-0.490000,14.370000,12.108000,13.206000,0.744000,0.000000,1559171910.332043
343128.400116,2055,3,7,34.592280,-112.433301,1581.758000,0.170000,0.050000,-0.530000,14.370000,12.108000,13.194000,0.760000,0.000000,1559171910.532480
343128.600116,2055,3,7,34.592280,-112.433301,1581.624000,-0.010000,-0.190000,-0.310000,14.340000,12.083000,13.179000,0.672000,0.000000,1559171910.731559
343128.800117,2055,3,7,34.592280,-112.433300,1581.522000,0.150000,0.070000,-0.330000,14.310000,12.057000,13.149000,0.752000,0.000000,1559171910.933301
343129.000118,2055,3,7,34.592280,-112.433300,1581.446000,0.120000,0.050000,-0.330000,14.280000,12.032000,13.116000,0.760000,0.000000,1559171911.132323
343129.200119,2055,3,7,34.592280,-112.433299,1581.318000,0.160000,0.120000,-0.230000,14.250000,12.007000,13.083000,0.696000,0.000000,1559171911.332642
343129.400119,2055,3,7,34.592280,-112.433298,1581.180000,0.170000,0.200000,-0.170000,14.220000,11.982000,13.062000,0.600000,0.000000,1559171911.535535
343129.600120,2055,3,7,34.592280,-112.433297,1581.001000,-0.030000,-0.130000,0.020000,14.190000,11.956000,13.044000,0.456000,0.000000,1559171911.737175
343129.800121,2055,3,7,34.592280,-112.433297,1580.937000,0.110000,-0.210000,-0.280000,14.190000,11.956000,13.032000,0.720000,0.000000,1559171911.933768
343130.000122,2055,3,7,34.592280,-112.433297,1580.761000,0.140000,0.080000,-0.130000,14.190000,11.956000,13.023000,0.720000,0.000000,1559171912.132928
343130.200122,2055,3,7,34.592280,-112.433296,1580.648000,0.020000,0.050000,-0.190000,14.160000,11.931000,13.011000,0.784000,0.000000,1559171912.333283
343130.400123,2055,3,7,34.592279,-112.433296,1580.616000,0.090000,0.030000,-0.460000,14.160000,11.931000,12.993000,0.816000,0.000000,1559171912.532538
343130.600124,2055,3,7,34.592279,-112.433295,1580.538000,0.070000,0.100000,-0.430000,14.130000,11.906000,12.972000,0.768000,0.000000,1559171912.732803
343130.800124,2055,3,7,34.592279,-112.433295,1580.504000,0.270000,0.100000,-0.640000,14.130000,11.906000,12.957000,0.784000,0.000000,1559171912.931890
343131.000125,2055,3,7,34.592279,-112.433294,1580.479000,0.090000,-0.150000,-0.590000,14.100000,11.881000,12.939000,0.736000,0.000000,1559171913.133553
343131.200126,2055,3,7,34.592279,-112.433294,1580.385000,0.140000,-0.150000,-0.610000,14.100000,11.881000,12.921000,0.736000,0.000000,1559171913.331404
343131.400127,2055,3,7,34.592279,-112.433294,1580.282000,0.020000,-0.030000,-0.460000,14.070000,11.855000,12.906000,0.728000,0.000000,1559171913.533035
343131.600127,2055,3,7,34.592278,-112.433293,1580.134000,-0.130000,0.020000,-0.140000,14.070000,11.855000,12.891000,0.440000,0.000000,1559171913.732182
343131.800128,2055,3,7,34.592278,-112.433293,1579.967000,0.040000,-0.130000,-0.130000,14.040000,11.830000,12.873000,0.632000,0.000000,1559171913.932670
343132.000129,2055,3,7,34.592278,-112.433292,1579.880000,0.000000,-0.010000,-0.200000,14.010000,11.805000,12.858000,0.752000,0.000000,1559171914.132942
343132.200130,2055,3,7,34.592278,-112.433292,1579.770000,0.100000,0.110000,-0.210000,14.010000,11.805000,12.840000,0.736000,0.000000,1559171914.337013
343132.400130,2055,3,7,34.592277,-112.433291,1579.536000,-0.100000,0.030000,0.050000,13.980000,11.779000,12.825000,0.552000,0.000000,1559171914.534890
343132.600131,2055,3,7,34.592277,-112.433291,1579.451000,0.110000,-0.180000,-0.200000,13.980000,11.779000,12.810000,0.664000,0.000000,1559171914.732783
343132.800132,2055,3,7,34.592277,-112.433290,1579.256000,-0.070000,-0.100000,0.070000,13.950000,11.754000,12.798000,0.592000,0.000000,1559171914.931929
343133.000133,2055,3,7,34.592276,-112.433290,1579.090000,0.000000,0.210000,0.090000,13.950000,11.754000,12.789000,0.536000,0.000000,1559171915.138882
343133.200133,2055,3,7,34.592276,-112.433289,1578.949000,0.070000,0.020000,0.010000,13.950000,11.754000,12.780000,0.368000,0.000000,1559171915.331426
343133.400134,2055,3,7,34.592276,-112.433288,1578.828000,0.150000,-0.060000,-0.130000,13.920000,11.729000,12.768000,0.680000,0.000000,1559171915.534395
343133.600135,2055,3,7,34.592276,-112.433288,1578.696000,0.020000,0.090000,-0.210000,13.920000,11.729000,12.759000,0.712000,0.000000,1559171915.732202
343133.800136,2055,3,7,34.592276,-112.433287,1578.601000,0.170000,0.130000,-0.320000,13.890000,11.704000,12.747000,0.720000,0.000000,1559171915.932550
343134.000136,2055,3,7,34.592276,-112.433287,1578.486000,0.000000,-0.210000,-0.290000,13.890000,11.704000,12.735000,0.656000,0.000000,1559171916.134137
343134.200137,2055,3,7,34.592276,-112.433287,1578.351000,0.050000,-0.100000,-0.360000,13.890000,11.704000,12.726000,0.736000,0.000000,1559171916.332092
343134.400138,2055,3,7,34.592276,-112.433286,1578.207000,0.120000,0.020000,-0.350000,13.860000,11.678000,12.714000,0.752000,0.000000,1559171916.532391
343134.600138,2055,3,7,34.592276,-112.433286,1578.162000,0.250000,0.000000,-0.450000,13.860000,11.678000,12.702000,0.760000,0.000000,1559171916.731557
343134.800139,2055,3,7,34.592276,-112.433285,1578.081000,0.120000,-0.130000,-0.520000,13.830000,11.653000,12.690000,0.744000,0.000000,1559171916.934557
343135.000140,2055,3,7,34.592276,-112.433285,1578.028000,0.220000,0.090000,-0.580000,13.830000,11.653000,12.681000,0.760000,0.000000,1559171917.132313
343135.200141,2055,3,7,34.592276,-112.433284,1577.964000,0.220000,0.080000,-0.660000,13.800000,11.628000,12.669000,0.744000,0.000000,1559171917.332641
343135.400141,2055,3,7,34.592276,-112.433284,1577.855000,0.000000,-0.130000,-0.460000,13.800000,11.628000,12.657000,0.688000,0.000000,1559171917.530516
343135.600142,2055,3,7,34.592276,-112.433283,1577.828000,0.350000,0.040000,-0.750000,13.770000,11.602000,12.639000,0.736000,0.000000,1559171917.733411
343135.800143,2055,3,7,34.592276,-112.433283,1577.778000,0.160000,-0.080000,-0.600000,13.770000,11.602000,12.621000,0.728000,0.000000,1559171917.932516
343136.000144,2055,3,7,34.592276,-112.433283,1577.662000,0.170000,-0.010000,-0.530000,13.740000,11.577000,12.603000,0.736000,0.000000,1559171918.132925
343136.200144,2055,3,7,34.592276,-112.433282,1577.525000,0.110000,0.010000,-0.490000,13.710000,11.552000,12.588000,0.736000,0.000000,1559171918.332015
343136.400145,2055,3,7,34.592276,-112.433282,1577.426000,0.120000,-0.140000,-0.500000,13.710000,11.552000,12.570000,0.736000,0.000000,1559171918.532543
343136.600146,2055,3,7,34.592275,-112.433282,1577.226000,0.140000,-0.090000,-0.400000,13.680000,11.527000,12.552000,0.744000,0.000000,1559171918.732787
343136.800147,2055,3,7,34.592275,-112.433282,1577.102000,0.010000,-0.060000,-0.360000,13.680000,11.527000,12.540000,0.744000,0.000000,1559171918.933161
343137.000147,2055,3,7,34.592275,-112.433282,1576.960000,0.040000,-0.020000,-0.280000,13.650000,11.501000,12.528000,0.784000,0.000000,1559171919.134762
343137.200148,2055,3,7,34.592274,-112.433281,1576.775000,-0.010000,0.210000,-0.250000,13.650000,11.501000,12.513000,0.624000,0.000000,1559171919.333888
343137.400149,2055,3,7,34.592274,-112.433280,1576.733000,0.260000,0.200000,-0.550000,13.620000,11.476000,12.498000,0.768000,0.000000,1559171919.533013
343137.600150,2055,3,7,34.592275,-112.433279,1576.731000,0.170000,0.290000,-0.800000,13.620000,11.476000,12.483000,0.736000,0.000000,1559171919.732173
343137.800150,2055,3,7,34.592274,-112.433279,1576.564000,0.010000,-0.010000,-0.510000,13.620000,11.476000,12.471000,0.728000,0.000000,1559171919.932697
343138.000151,2055,3,7,34.592274,-112.433279,1576.468000,0.080000,-0.250000,-0.530000,13.590000,11.451000,12.462000,0.712000,0.000000,1559171920.137385
343138.200152,2055,3,7,34.592274,-112.433279,1576.409000,0.080000,-0.100000,-0.720000,13.590000,11.451000,12.459000,0.752000,0.000000,1559171920.332044
343138.400152,2055,3,7,34.592273,-112.433279,1576.247000,-0.040000,-0.270000,-0.460000,13.590000,11.451000,12.456000,0.648000,0.000000,1559171920.532389
343138.600153,2055,3,7,34.592273,-112.433280,1576.082000,0.240000,-0.060000,-0.500000,13.590000,11.451000,12.453000,0.760000,0.000000,1559171920.732800
343138.800154,2055,3,7,34.592274,-112.433280,1576.076000,0.250000,-0.230000,-0.800000,13.590000,11.451000,12.450000,0.752000,0.000000,1559171920.933157
343139.000155,2055,3,7,34.592274,-112.433280,1576.005000,0.170000,0.010000,-0.730000,13.590000,11.451000,12.453000,0.768000,0.000000,1559171921.132296
343139.200155,2055,3,7,34.592274,-112.433279,1575.860000,0.240000,0.110000,-0.530000,13.590000,11.451000,12.456000,0.760000,0.000000,1559171921.332638
343139.400156,2055,3,7,34.592274,-112.433279,1575.724000,0.200000,0.010000,-0.460000,13.590000,11.451000,12.465000,0.776000,0.000000,1559171921.533177
343139.600157,2055,3,7,34.592274,-112.433279,1575.599000,0.130000,0.150000,-0.480000,13.590000,11.451000,12.468000,0.760000,0.000000,1559171921.732164
343139.800158,2055,3,7,34.592274,-112.433278,1575.454000,0.200000,-0.010000,-0.410000,13.590000,11.451000,12.462000,0.792000,0.000000,1559171921.932605
343140.000158,2055,3,7,34.592274,-112.433278,1575.209000,-0.040000,-0.230000,-0.020000,13.620000,11.476000,12.471000,0.496000,0.000000,1559171922.132925
343140.200159,2055,3,7,34.592274,-112.433278,1575.071000,0.110000,0.070000,-0.320000,13.620000,11.476000,12.483000,0.848000,0.000000,1559171922.337011
343140.400160,2055,3,7,34.592273,-112.433278,1574.875000,0.020000,-0.180000,-0.300000,13.650000,11.501000,12.504000,0.816000,0.000000,1559171922.534889
343140.600161,2055,3,7,34.592273,-112.433278,1574.673000,-0.060000,-0.240000,-0.130000,13.680000,11.527000,12.525000,0.632000,0.000000,1559171922.732804
343140.800161,2055,3,7,34.592272,-112.433278,1574.364000,0.040000,0.070000,0.060000,13.710000,11.552000,12.552000,0.664000,0.000000,1559171922.933140
343141.000162,2055,3,7,34.592272,-112.433278,1574.161000,0.080000,-0.150000,0.090000,13.740000,11.577000,12.579000,0.424000,0.000000,1559171923.132376
343141.200163,2055,3,7,34.592272,-112.433278,1573.913000,0.000000,-0.110000,-0.050000,13.770000,11.602000,12.603000,0.632000,0.000000,1559171923.331414
343141.400164,2055,3,7,34.592272,-112.433278,1573.693000,-0.020000,-0.060000,-0.040000,13.800000,11.521000,12.630000,0.664000,0.000000,1559171923.533011
343141.600164,2055,3,7,34.592272,-112.433278,1573.651000,-0.060000,-0.060000,-0.370000,13.830000,11.546000,12.654000,0.832000,0.000000,1559171923.732177
343141.800165,2055,3,7,34.592272,-112.433278,1573.612000,0.080000,-0.460000,-0.620000,13.860000,11.571000,12.678000,0.808000,0.000000,1559171923.935009
343142.000166,2055,3,7,34.592272,-112.433279,1573.489000,-0.050000,-0.290000,-0.480000,13.890000,11.596000,12.708000,0.784000,0.000000,1559171924.131655
343142.200167,2055,3,7,34.592271,-112.433279,1573.422000,0.190000,0.110000,-0.640000,13.920000,11.621000,12.735000,0.872000,0.000000,1559171924.333279
343142.400167,2055,3,7,34.592271,-112.433278,1573.251000,0.040000,-0.120000,-0.440000,13.950000,11.646000,12.762000,0.840000,0.000000,1559171924.532495
343142.600168,2055,3,6,34.592271,-112.433278,1573.052000,0.140000,0.080000,-0.420000,12.698000,13.980000,12.789000,0.848000,0.000000,1559171924.729034
343142.800169,2055,3,6,34.592271,-112.433277,1572.883000,-0.060000,-0.210000,-0.300000,12.726000,14.010000,12.819000,0.784000,0.000000,1559171924.926917
343143.000170,2055,3,6,34.592270,-112.433278,1572.750000,0.090000,-0.200000,-0.310000,12.780000,14.070000,12.846000,0.832000,0.000000,1559171925.132841
343143.200170,2055,3,6,34.592270,-112.433277,1572.499000,-0.060000,-0.100000,-0.090000,12.807000,14.100000,12.870000,0.688000,0.000000,1559171925.326519
343143.400171,2055,3,6,34.592270,-112.433277,1572.280000,0.130000,0.050000,0.000000,12.835000,14.130000,12.888000,0.544000,0.000000,1559171925.528049
343143.600172,2055,3,6,34.592270,-112.433276,1572.117000,-0.130000,-0.110000,-0.040000,12.835000,14.130000,12.909000,0.544000,0.000000,1559171925.730921
343143.800173,2055,3,6,34.592270,-112.433276,1572.024000,0.040000,-0.120000,-0.220000,12.889000,14.190000,12.936000,0.848000,0.000000,1559171925.932510
343144.000173,2055,3,6,34.592270,-112.433276,1572.008000,0.070000,-0.170000,-0.520000,12.889000,14.190000,12.957000,0.848000,0.000000,1559171926.132997
343144.200174,2055,3,6,34.592269,-112.433276,1571.769000,-0.200000,-0.400000,-0.180000,12.917000,14.220000,12.975000,0.608000,0.000000,1559171926.330796
343144.400175,2055,3,6,34.592269,-112.433276,1571.593000,0.300000,0.200000,-0.270000,12.971000,14.280000,13.008000,0.784000,0.000000,1559171926.528826
343144.600175,2055,3,6,34.592269,-112.433275,1571.486000,0.180000,0.140000,-0.240000,12.998000,14.310000,13.035000,0.832000,0.000000,1559171926.727863
343144.800176,2055,3,6,34.592269,-112.433274,1571.447000,-0.110000,-0.060000,-0.270000,13.026000,14.340000,13.068000,0.744000,0.000000,1559171926.926959
343145.000177,2055,3,6,34.592269,-112.433274,1571.436000,0.070000,-0.130000,-0.490000,13.053000,14.370000,13.080000,0.832000,0.000000,1559171927.128536
343145.200178,2055,3,6,34.592269,-112.433274,1571.328000,-0.140000,-0.420000,-0.320000,13.080000,14.400000,13.095000,0.656000,0.000000,1559171927.328886
343145.400178,2055,3,6,34.592268,-112.433274,1571.062000,0.020000,-0.130000,-0.220000,13.107000,14.430000,13.113000,0.752000,0.000000,1559171927.528184
343145.600179,2055,3,6,34.592268,-112.433274,1570.957000,0.150000,-0.030000,-0.270000,13.135000,14.460000,13.134000,0.816000,0.000000,1559171927.727284
343145.800180,2055,3,6,34.592268,-112.433273,1570.811000,0.070000,-0.060000,-0.150000,13.162000,14.490000,13.152000,0.792000,0.000000,1559171927.927559
343146.000181,2055,3,6,34.592268,-112.433273,1570.695000,0.010000,-0.030000,-0.120000,13.189000,14.520000,13.170000,0.808000,0.000000,1559171928.127906
343146.200181,2055,3,6,34.592268,-112.433273,1570.729000,0.130000,-0.340000,-0.490000,13.189000,14.520000,13.191000,0.768000,0.000000,1559171928.328277
343146.400182,2055,3,6,34.592268,-112.433273,1570.668000,-0.120000,-0.330000,-0.400000,13.216000,14.550000,13.212000,0.712000,0.000000,1559171928.527408
343146.600183,2055,3,6,34.592268,-112.433273,1570.510000,0.080000,-0.160000,-0.340000,13.244000,14.580000,13.224000,0.768000,0.000000,1559171928.727797
343146.800184,2055,3,6,34.592268,-112.433273,1570.422000,0.110000,0.080000,-0.460000,13.271000,14.610000,13.245000,0.824000,0.000000,1559171928.926921
343147.000184,2055,3,6,34.592268,-112.433273,1570.445000,-0.040000,-0.200000,-0.520000,13.298000,14.640000,13.266000,0.784000,0.000000,1559171929.128612
343147.200185,2055,3,6,34.592268,-112.433273,1570.500000,0.230000,-0.130000,-0.880000,13.437000,14.670000,13.287000,0.824000,0.000000,1559171929.330204
343147.400186,2055,3,6,34.592268,-112.433273,1570.515000,0.220000,-0.150000,-0.940000,13.465000,14.700000,13.308000,0.808000,0.000000,1559171929.533196
343147.600187,2055,3,6,34.592268,-112.433273,1570.463000,0.220000,-0.370000,-0.800000,13.492000,14.730000,13.320000,0.752000,0.000000,1559171929.730958
343147.800187,2055,3,6,34.592268,-112.433273,1570.370000,0.140000,-0.170000,-0.750000,13.492000,14.730000,13.329000,0.768000,0.000000,1559171929.927549
343148.000188,2055,3,6,34.592268,-112.433272,1570.320000,0.220000,-0.070000,-0.710000,13.520000,14.760000,13.341000,0.792000,0.000000,1559171930.136697
343148.200189,2055,3,6,34.592269,-112.433272,1570.279000,0.290000,-0.070000,-0.740000,13.520000,14.760000,13.350000,0.784000,0.000000,1559171930.327060
343148.400190,2055,3,6,34.592269,-112.433272,1570.122000,0.040000,-0.080000,-0.520000,13.547000,14.790000,13.362000,0.784000,0.000000,1559171930.527501
343148.600190,2055,3,6,34.592268,-112.433272,1570.078000,-0.150000,-0.430000,-0.540000,13.575000,14.820000,13.377000,0.720000,0.000000,1559171930.727857
343148.800191,2055,3,6,34.592268,-112.433271,1569.924000,0.200000,0.050000,-0.460000,13.602000,14.850000,13.398000,0.840000,0.000000,1559171930.926834
343149.000192,2055,3,6,34.592268,-112.433271,1569.686000,0.030000,-0.170000,-0.090000,13.630000,14.880000,13.419000,0.688000,0.000000,1559171931.128449
343149.200193,2055,3,6,34.592268,-112.433271,1569.601000,-0.030000,-0.360000,-0.240000,13.657000,14.910000,13.443000,0.752000,0.000000,1559171931.328827
343149.400193,2055,3,6,34.592268,-112.433271,1569.538000,0.000000,-0.170000,-0.290000,13.685000,14.940000,13.470000,0.848000,0.000000,1559171931.528005
343149.600194,2055,3,6,34.592268,-112.433271,1569.500000,0.190000,0.000000,-0.560000,13.712000,14.970000,13.500000,0.912000,0.000000,1559171931.730917
343149.800195,2055,3,6,34.592268,-112.433271,1569.441000,0.130000,0.030000,-0.490000,13.767000,15.030000,13.530000,0.888000,0.000000,1559171931.932532
343150.000196,2055,3,6,34.592268,-112.433270,1569.356000,0.080000,-0.320000,-0.500000,13.794000,15.060000,13.551000,0.808000,0.000000,1559171932.130476
343150.200196,2055,3,6,34.592268,-112.433271,1569.486000,-0.070000,-0.440000,-0.790000,13.822000,15.090000,13.572000,0.776000,0.000000,1559171932.328280
343150.400197,2055,3,6,34.592268,-112.433272,1569.486000,-0.040000,-0.610000,-0.880000,13.822000,15.090000,13.593000,0.768000,0.000000,1559171932.527408
343150.600198,2055,3,6,34.592268,-112.433273,1569.469000,-0.120000,-0.650000,-0.790000,13.877000,15.150000,13.620000,0.760000,0.000000,1559171932.727795
343150.800199,2055,3,6,34.592267,-112.433273,1569.312000,-0.010000,-0.300000,-0.620000,13.904000,15.180000,13.644000,0.792000,0.000000,1559171932.926916
343151.000199,2055,3,6,34.592268,-112.433273,1569.309000,0.120000,-0.020000,-0.750000,13.932000,15.210000,13.662000,0.832000,0.000000,1559171933.128602
343151.200200,2055,3,6,34.592268,-112.433272,1569.221000,0.030000,-0.150000,-0.560000,13.959000,15.240000,13.677000,0.816000,0.000000,1559171933.328941
343151.400201,2055,3,6,34.592267,-112.433272,1569.188000,-0.040000,-0.090000,-0.540000,13.959000,15.240000,13.686000,0.800000,0.000000,1559171933.528133
343151.600202,2055,3,6,34.592268,-112.433271,1569.142000,0.160000,0.190000,-0.490000,13.987000,15.270000,13.692000,0.824000,0.000000,1559171933.727192
343151.800202,2055,3,6,34.592268,-112.433270,1569.046000,0.270000,-0.050000,-0.430000,13.987000,15.270000,13.707000,0.816000,0.000000,1559171933.927523
343152.000203,2055,3,6,34.592268,-112.433270,1568.944000,-0.260000,-0.420000,-0.170000,14.014000,15.300000,13.722000,0.640000,0.000000,1559171934.127911
343152.200204,2055,3,6,34.592268,-112.433271,1568.874000,0.040000,-0.130000,-0.310000,14.042000,15.330000,13.737000,0.840000,0.000000,1559171934.328272
343152.400205,2055,3,6,34.592268,-112.433270,1568.785000,-0.040000,0.080000,-0.320000,14.069000,15.360000,13.755000,0.808000,0.000000,1559171934.527405
343152.600205,2055,3,6,34.592268,-112.433270,1568.683000,0.120000,-0.060000,-0.310000,14.097000,15.390000,13.776000,0.896000,0.000000,1559171934.727784
343152.800206,2055,3,6,34.592268,-112.433269,1568.591000,-0.010000,-0.200000,-0.250000,14.097000,15.390000,13.788000,0.784000,0.000000,1559171934.926919
343153.000207,2055,3,6,34.592268,-112.433269,1568.688000,0.300000,0.010000,-0.720000,14.124000,15.420000,13.797000,0.856000,0.000000,1559171935.128624
343153.200208,2055,3,6,34.592269,-112.433269,1568.765000,0.150000,-0.240000,-0.810000,14.124000,15.420000,13.803000,0.824000,0.000000,1559171935.328940
343153.400208,2055,3,6,34.592269,-112.433269,1568.706000,0.010000,-0.210000,-0.610000,14.124000,15.420000,13.809000,0.784000,0.000000,1559171935.528026
343153.600209,2055,3,6,34.592269,-112.433269,1568.699000,0.050000,0.010000,-0.720000,14.124000,15.420000,13.806000,0.768000,0.000000,1559171935.727158
343153.800210,2055,3,6,34.592269,-112.433269,1568.722000,0.190000,-0.240000,-0.760000,14.152000,15.450000,13.815000,0.792000,0.000000,1559171935.927545
343154.000211,2055,3,6,34.592269,-112.433268,1568.541000,0.130000,-0.130000,-0.430000,14.152000,15.450000,13.824000,0.800000,0.000000,1559171936.126666
343154.200211,2055,3,6,34.592269,-112.433267,1568.252000,-0.070000,0.160000,0.070000,14.179000,15.480000,13.836000,0.616000,0.000000,1559171936.328271
343154.400212,2055,3,6,34.592269,-112.433267,1568.141000,0.050000,0.020000,-0.040000,14.179000,15.480000,13.842000,0.768000,0.000000,1559171936.527556
343154.600213,2055,3,6,34.592270,-112.433266,1567.978000,0.270000,0.110000,-0.040000,14.179000,15.480000,13.851000,0.592000,0.000000,1559171936.727806
343154.800214,2055,3,6,34.592270,-112.433265,1567.768000,-0.030000,0.000000,0.340000,14.207000,15.510000,13.860000,0.896000,0.000000,1559171936.928193
343155.000214,2055,3,6,34.592270,-112.433265,1567.557000,0.120000,0.260000,0.310000,14.207000,15.510000,13.869000,0.744000,0.000000,1559171937.128540
343155.200215,2055,3,6,34.592270,-112.433264,1567.349000,-0.140000,0.130000,0.420000,14.207000,15.510000,13.878000,0.904000,0.000000,1559171937.328903
343155.400216,2055,3,6,34.592270,-112.433263,1567.279000,0.070000,0.170000,0.050000,14.234000,15.540000,13.890000,0.568000,0.000000,1559171937.528005
343155.600217,2055,3,6,34.592271,-112.433262,1567.234000,0.040000,0.050000,-0.110000,14.207000,15.510000,13.899000,0.816000,0.000000,1559171937.727180
343155.800217,2055,3,6,34.592271,-112.433261,1567.260000,-0.140000,-0.120000,-0.390000,14.234000,15.540000,13.905000,0.760000,0.000000,1559171937.927539
343156.000218,2055,3,6,34.592271,-112.433261,1567.166000,0.060000,-0.090000,-0.360000,14.234000,15.540000,13.911000,0.840000,0.000000,1559171938.127990
343156.200219,2055,3,6,34.592272,-112.433260,1567.115000,0.210000,0.010000,-0.380000,14.234000,15.540000,13.923000,0.840000,0.000000,1559171938.328285
343156.400220,2055,3,6,34.592272,-112.433259,1567.066000,0.240000,-0.160000,-0.370000,14.234000,15.540000,13.932000,0.808000,0.000000,1559171938.527493
343156.600220,2055,3,6,34.592272,-112.433259,1567.021000,0.090000,-0.150000,-0.490000,14.234000,15.540000,13.941000,0.832000,0.000000,1559171938.727803
343156.800221,2055,3,6,34.592272,-112.433258,1566.879000,-0.160000,-0.200000,-0.170000,14.234000,15.540000,13.953000,0.584000,0.000000,1559171938.928204
343157.000222,2055,3,6,34.592272,-112.433258,1566.719000,0.030000,-0.260000,-0.090000,14.234000,15.540000,13.968000,0.584000,0.000000,1559171939.131033
343157.200223,2055,3,6,34.592272,-112.433257,1566.621000,0.170000,0.080000,-0.120000,14.234000,15.540000,13.986000,0.704000,0.000000,1559171939.328875
343157.400223,2055,3,6,34.592273,-112.433257,1566.547000,0.050000,-0.030000,-0.190000,14.262000,15.570000,14.004000,0.912000,0.000000,1559171939.530599
343157.600224,2055,3,6,34.592273,-112.433256,1566.439000,-0.060000,-0.090000,-0.110000,14.262000,15.570000,14.025000,0.728000,0.000000,1559171939.733410
343157.800225,2055,3,6,34.592273,-112.433255,1566.302000,0.040000,-0.230000,-0.070000,14.289000,15.600000,14.049000,0.576000,0.000000,1559171939.932530
343158.000226,2055,3,6,34.592273,-112.433255,1566.175000,-0.030000,0.100000,-0.040000,14.289000,15.600000,14.073000,0.440000,0.000000,1559171940.133006
343158.200226,2055,3,6,34.592273,-112.433254,1566.101000,-0.040000,-0.070000,-0.150000,14.289000,15.600000,14.097000,0.808000,0.000000,1559171940.345914
343158.400227,2055,3,7,34.592273,-112.433253,1566.089000,0.140000,0.020000,-0.460000,15.600000,13.024000,14.103000,0.864000,0.000000,1559171940.531174
343158.600228,2055,3,7,34.592273,-112.433253,1566.061000,0.210000,-0.280000,-0.570000,15.600000,13.024000,14.118000,0.824000,0.000000,1559171940.732806
343158.800229,2055,3,7,34.592274,-112.433253,1566.232000,0.190000,-0.280000,-0.890000,15.630000,13.049000,14.130000,0.840000,0.000000,1559171940.933083
343159.000229,2055,3,7,34.592275,-112.433253,1566.374000,0.350000,-0.010000,-1.130000,15.630000,13.049000,14.145000,0.848000,0.000000,1559171941.132263
343159.200230,2055,3,7,34.592275,-112.433252,1566.401000,0.160000,-0.440000,-0.940000,15.630000,13.049000,14.163000,0.800000,0.000000,1559171941.333840
343159.400231,2055,3,7,34.592275,-112.433252,1566.413000,0.320000,0.180000,-0.980000,15.630000,13.049000,14.175000,0.816000,0.000000,1559171941.532948
343159.600232,2055,3,7,34.592275,-112.433250,1566.334000,0.140000,0.020000,-0.680000,15.630000,13.049000,14.184000,0.832000,0.000000,1559171941.732085
343159.800232,2055,3,6,34.592275,-112.433250,1566.347000,0.220000,-0.130000,-0.620000,14.317000,15.630000,14.208000,0.864000,0.000000,1559171941.929941
343160.000233,2055,3,6,34.592275,-112.433250,1566.408000,0.120000,-0.150000,-0.680000,14.344000,15.660000,14.229000,0.880000,0.000000,1559171942.127819
343160.200234,2055,3,6,34.592275,-112.433250,1566.440000,0.130000,-0.090000,-0.730000,14.344000,15.660000,14.250000,0.872000,0.000000,1559171942.328193
343160.400235,2055,3,6,34.592276,-112.433249,1566.369000,0.280000,0.290000,-0.570000,14.372000,15.690000,14.277000,0.776000,0.000000,1559171942.531121
343160.600235,2055,3,6,34.592276,-112.433248,1566.534000,0.050000,-0.100000,-0.820000,14.372000,15.690000,14.304000,0.872000,0.000000,1559171942.728958
343160.800236,2055,3,6,34.592276,-112.433247,1566.550000,0.190000,0.110000,-0.810000,14.399000,15.720000,14.334000,0.864000,0.000000,1559171942.928069
343161.000237,2055,3,6,34.592276,-112.433247,1566.609000,0.210000,0.020000,-0.770000,14.399000,15.720000,14.364000,0.880000,0.000000,1559171943.127194
343161.200238,2055,3,6,34.592276,-112.433246,1566.750000,0.080000,-0.060000,-0.860000,14.426000,15.750000,14.388000,0.872000,0.000000,1559171943.328866
343161.400238,2055,3,6,34.592276,-112.433246,1566.645000,0.110000,-0.020000,-0.590000,14.426000,15.750000,14.412000,0.864000,0.000000,1559171943.527947
343161.600239,2055,3,6,34.592275,-112.433245,1566.597000,0.090000,-0.010000,-0.410000,14.454000,15.780000,14.436000,0.872000,0.000000,1559171943.728329
343161.800240,2055,3,6,34.592276,-112.433245,1566.752000,0.100000,-0.180000,-0.670000,14.454000,15.780000,14.460000,0.896000,0.000000,1559171943.927451
